t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
4.746551,-62.756874,15.640606,-0.002426,2.801773,10.086383,-0.066585,0.950000,0,trail,8
4.779153,-62.693035,15.568983,-0.002298,2.822898,10.162432,-0.050071,0.950000,0,trail,8
4.813053,-62.627777,15.495811,-0.002058,2.882905,10.378460,-0.029903,0.950000,0,trail,8
4.845307,-62.570026,15.430055,-0.001979,2.927962,10.540662,-0.050443,0.950000,0,trail,8
4.879107,-62.496792,15.346886,-0.002365,2.960495,10.657783,-0.010882,0.950000,0,trail,8
4.912810,-62.437244,15.278022,-0.002004,2.958428,10.650340,-0.031259,0.950000,0,trail,8
4.945227,-62.368084,15.199088,-0.001762,2.972360,10.700496,-0.010979,0.950000,0,trail,8
4.978692,-62.306454,15.128028,-0.001557,2.966889,10.680802,-0.017845,0.947245,0,trail,8
5.011965,-62.240486,15.051494,-0.001377,2.958315,10.649932,-0.002661,0.935786,0,trail,8
5.044757,-62.176609,14.977700,-0.001336,2.954343,10.635634,-0.033117,0.946330,0,trail,8
5.076566,-62.125332,14.917406,-0.001335,2.969697,10.690909,-0.013436,0.890995,0,trail,8
5.110081,-62.060528,14.841546,-0.001218,2.962736,10.665848,0.005212,0.881526,0,trail,8
5.142988,-61.986458,14.756551,-0.001086,2.955821,10.640956,0.051976,0.869778,0,trail,8
5.175457,-61.934544,14.697328,-0.001057,2.958665,10.651192,0.061472,0.861390,0,trail,8
5.208426,-61.869553,14.622784,-0.001179,2.958776,10.651594,0.029282,0.873333,0,trail,8
5.241571,-61.796211,14.540406,-0.001169,2.946777,10.608397,0.027913,0.850757,0,trail,8
5.274931,-61.730667,14.466457,-0.001107,2.950225,10.620809,0.056269,0.833306,0,trail,8
5.307312,-61.671398,14.399748,-0.001056,2.953574,10.632867,0.028641,0.860623,0,trail,8
5.340868,-61.603374,14.323382,-0.001070,2.940611,10.586199,0.003173,0.852691,0,trail,8
5.374102,-61.541714,14.254958,-0.000984,2.947630,10.611467,0.029573,0.843104,0,trail,8
5.407855,-61.477943,14.183578,-0.000958,2.943453,10.596430,0.018720,0.860039,0,trail,8
5.440406,-61.410507,14.109078,-0.000968,2.947829,10.612186,-0.000748,0.868477,0,trail,8
5.473564,-61.340424,14.031058,-0.000972,2.957886,10.648388,0.007579,0.895522,0,trail,8
5.506178,-61.279022,13.962523,-0.000998,2.951427,10.625139,0.022330,0.914535,0,trail,8
5.539343,-61.215107,13.891744,-0.000985,2.949732,10.619035,0.016389,0.917735,0,trail,8
5.572616,-61.144253,13.813897,-0.000925,2.952479,10.628925,0.012805,0.907037,0,trail,8
5.605741,-61.081814,13.744389,-0.001021,2.958390,10.650203,0.013137,0.920968,0,trail,8
5.638718,-61.018269,13.674805,-0.001063,2.959512,10.654241,-0.020027,0.945098,0,trail,8
5.671773,-60.943798,13.593453,-0.001029,2.956024,10.641688,0.000678,0.943791,0,trail,8
5.704780,-60.890270,13.534381,-0.001054,2.955024,10.638086,0.005622,0.899304,0,trail,8
5.738069,-60.823391,13.460186,-0.001091,2.944605,10.600578,-0.002778,0.889658,0,trail,8
5.770296,-60.750561,13.379796,-0.001023,2.948920,10.616114,-0.052640,0.898243,0,trail,8
5.803890,-60.695202,13.318182,-0.001054,2.943918,10.598104,-0.010407,0.881620,0,trail,8
5.836498,-60.618500,13.232319,-0.001045,2.948911,10.616078,0.013937,0.852186,0,trail,8
5.870126,-60.554600,13.160690,-0.001072,2.966971,10.681097,-0.013793,0.801734,0,trail,8
5.903745,-60.490292,13.088799,-0.001107,2.948960,10.616255,-0.020981,0.798053,0,trail,8
5.937054,-60.429375,13.020621,-0.001039,2.950528,10.621899,-0.063397,0.784217,0,trail,8
5.969779,-60.361092,12.942289,-0.001053,2.938753,10.579510,-0.068850,0.796240,0,trail,8
6.002805,-60.298595,12.871621,-0.001083,2.948335,10.614008,-0.087134,0.785118,0,trail,8
6.036090,-60.235241,12.798398,-0.001121,2.937854,10.576275,-0.074100,0.773677,0,trail,8
6.067625,-60.172310,12.723563,-0.001093,2.935121,10.566437,-0.088857,0.769561,0,trail,8
6.100370,-60.109875,12.649636,-0.001279,2.932740,10.557866,-0.091754,0.768613,0,trail,8
6.134003,-60.049866,12.576664,-0.001314,2.917256,10.502123,-0.109148,0.737025,0,trail,8
6.166190,-59.994213,12.508219,-0.001075,2.902579,10.449284,-0.108172,0.730803,0,trail,8
6.199737,-59.930214,12.427231,-0.000868,2.898699,10.435316,-0.101351,0.739093,0,trail,8
6.232748,-59.867294,12.346837,-0.001087,2.886203,10.390331,-0.097007,0.726543,0,trail,8
