t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
4.079210,-65.033073,94.277016,-0.000981,0.366093,1.317935,-0.338553,0.443954,0,trail,9
4.112393,-65.035728,94.262871,-0.000895,0.391136,1.408089,-0.360065,0.481102,0,trail,9
4.146013,-65.038887,94.250259,-0.000844,0.413384,1.488183,-0.368124,0.491153,0,trail,9
4.179801,-65.041924,94.237770,-0.000880,0.377333,1.358399,-0.356415,0.482639,0,trail,9
4.212796,-65.044571,94.226120,-0.000890,0.382221,1.375994,-0.298030,0.482246,0,trail,9
4.245870,-65.047348,94.213921,-0.000892,0.400614,1.442209,-0.285446,0.484584,0,trail,9
4.278809,-65.050728,94.201202,-0.000897,0.395389,1.423400,-0.260219,0.487193,0,trail,9
4.311451,-65.053795,94.188065,-0.000869,0.404147,1.454929,-0.322148,0.495384,0,trail,9
4.344607,-65.056885,94.175606,-0.000885,0.373913,1.346086,-0.304586,0.491497,0,trail,9
4.377373,-65.060539,94.163559,-0.000925,0.405698,1.460513,-0.271753,0.487562,0,trail,9
4.410606,-65.064079,94.151993,-0.000917,0.402402,1.448648,-0.271021,0.486106,0,trail,9
4.443431,-65.067993,94.136543,-0.000877,0.406332,1.462794,-0.286345,0.488251,0,trail,9
4.476562,-65.071358,94.125031,-0.000856,0.412737,1.485852,-0.346936,0.508215,0,trail,9
4.509446,-65.075851,94.110664,-0.000832,0.434806,1.565301,-0.344314,0.495084,0,trail,9
4.542768,-65.080200,94.098160,-0.000850,0.433417,1.560302,-0.310832,0.474317,0,trail,9
4.575242,-65.084351,94.085503,-0.000891,0.420740,1.514663,-0.235384,0.499114,0,trail,9
4.608590,-65.088600,94.072304,-0.000903,0.422931,1.522551,-0.234933,0.484732,0,trail,9
4.641624,-65.092941,94.058746,-0.000882,0.450043,1.620156,-0.188058,0.485183,0,trail,9
4.674907,-65.098267,94.042549,-0.000876,0.442934,1.594563,-0.169440,0.479917,0,trail,9
4.708039,-65.102386,94.028992,-0.000815,0.469488,1.690155,-0.144679,0.482963,0,trail,9
4.741941,-65.107819,94.012680,-0.000882,0.463823,1.669763,-0.143447,0.489409,0,trail,9
4.774130,-65.112297,93.999123,-0.000876,0.468288,1.685835,-0.119085,0.472289,0,trail,9
4.807394,-65.116493,93.985741,-0.000868,0.475985,1.713546,-0.110191,0.471000,0,trail,9
4.840788,-65.120979,93.970734,-0.000870,0.493126,1.775253,-0.170271,0.481328,0,trail,9
4.873811,-65.126144,93.953773,-0.000910,0.472292,1.700252,-0.194138,0.497665,0,trail,9
4.906458,-65.130363,93.940689,-0.000869,0.482734,1.737844,-0.175166,0.483883,0,trail,9
4.939954,-65.135468,93.923912,-0.000855,0.486318,1.750744,-0.172848,0.492429,0,trail,9
4.972378,-65.139938,93.908951,-0.000880,0.485809,1.748913,-0.143455,0.503308,0,trail,9
5.004951,-65.144928,93.894051,-0.000885,0.481793,1.734456,-0.171597,0.503270,0,trail,9
5.037251,-65.149239,93.879738,-0.000838,0.500628,1.802260,-0.156601,0.509020,0,trail,9
5.070630,-65.155235,93.862244,-0.000827,0.517295,1.862263,-0.133199,0.505297,0,trail,9
5.103342,-65.160599,93.846062,-0.000884,0.510275,1.836991,-0.163244,0.499049,0,trail,9
5.136530,-65.166084,93.830971,-0.000913,0.517582,1.863294,-0.187891,0.494815,0,trail,9
5.169335,-65.171501,93.814735,-0.000923,0.529814,1.907330,-0.139710,0.499925,0,trail,9
5.202804,-65.177742,93.798111,-0.000911,0.525537,1.891934,-0.130051,0.502925,0,trail,9
5.235989,-65.182182,93.781914,-0.000903,0.530925,1.911329,-0.153213,0.515992,0,trail,9
5.268428,-65.188171,93.766563,-0.000884,0.530722,1.910598,-0.172002,0.511175,0,trail,9
5.301790,-65.194153,93.748207,-0.000836,0.529474,1.906106,-0.225071,0.550121,0,trail,9
5.334628,-65.199730,93.731384,-0.000826,0.553315,1.991933,-0.284970,0.569121,0,trail,9
5.367500,-65.207024,93.713852,-0.000873,0.561190,2.020283,-0.260662,0.570110,0,trail,9
5.400885,-65.213470,93.696297,-0.000893,0.575287,2.071032,-0.259048,0.599869,0,trail,9
5.433308,-65.219521,93.678650,-0.000968,0.572973,2.062702,-0.255008,0.605968,0,trail,9
5.466588,-65.227112,93.660210,-0.000919,0.598759,2.155532,-0.314888,0.611794,0,trail,9
5.499329,-65.233322,93.644386,-0.001014,0.629613,2.266607,-0.279675,0.622201,0,trail,9
5.533058,-65.242607,93.622223,-0.001063,0.618960,2.228256,-0.298882,0.599013,0,trail,9
5.566324,-65.250175,93.602577,-0.001009,0.662852,2.386268,-0.283727,0.620364,0,trail,9
